piece,time,letter,triad,sevenths
nan,0.8,D,maj,na
nan,0.9,E,min,min7
nan,1.0,E,min,min7
nan,1.1,E,min,min7
nan,1.2,E,min,min7
nan,1.3,E,min,min7
nan,1.4,E,min,min7
nan,1.5,E,min,min7
nan,1.6,E,min,min7
nan,1.7,E,min,min7
nan,1.8,E,min,min7
nan,1.9,E,min,min7
nan,2.0,E,min,min7
nan,2.1,E,min,min7
nan,2.2,E,min,min7
nan,2.3,E,min,min7
nan,2.4,E,min,min7
nan,2.5,E,min,min7
nan,2.6,E,min,min7
nan,2.7,E,min,min7
nan,2.8,E,min,min7
nan,2.9,E,min,min7
nan,3.0,E,min,min7
nan,3.1,E,min,min7
nan,3.2,E,min,min7
nan,3.3,E,min,min7
nan,3.4,E,min,min7
nan,3.5,E,min,min7
nan,3.6,E,min,min7
nan,3.7,E,min,min7
nan,3.8,E,min,min7
nan,3.9,E,min,min7
nan,4.0,E,min,min7
nan,4.1,E,min,min7
nan,4.2,B,min,min7
nan,4.3,B,min,min7
nan,4.4,B,min,min7
nan,4.5,B,min,min7
nan,4.6,B,min,min7
nan,4.7,B,min,min7
nan,4.8,B,min,min7
nan,4.9,B,min,min7
nan,5.0,B,min,min7
nan,5.1,B,min,min7
nan,5.2,B,min,min7
nan,5.3,B,min,min7
nan,5.4,E,min,na
nan,5.5,E,min,na
nan,5.6,E,min,na
nan,5.7,E,min,na
nan,5.8,E,min,na
nan,5.9,E,min,na
nan,6.0,E,min,na
nan,6.1,E,min,na
nan,6.2,E,min,na
nan,6.3,E,min,na
nan,6.4,E,min,na
nan,6.5,E,min,na
nan,6.6,E,min,na
nan,6.7,E,min,na
nan,6.8,E,min,na
nan,6.9,E,min,na
nan,7.0,E,min,na
nan,7.1,A,maj,na
nan,7.2,A,maj,na
nan,7.3,A,maj,na
nan,7.4,A,maj,na
nan,7.5,A,maj,na
nan,7.6,A,maj,na
nan,7.7,A,maj,na
nan,7.8,A,maj,na
nan,7.9,A,maj,na
nan,8.0,A,maj,na
nan,8.1,A,maj,na
nan,8.2,A,maj,na
nan,8.3,D,maj,na
nan,8.4,D,maj,na
nan,8.5,D,maj,na
nan,8.6,D,maj,na
nan,8.7,D,maj,na
nan,8.8,D,maj,na
nan,8.9,D,maj,na
nan,9.0,D,maj,na
nan,9.1,D,maj,na
nan,9.2,D,maj,na
nan,9.3,D,maj,na
nan,9.4,D,maj,na
nan,9.5,D,maj,na
nan,9.6,D,maj,na
nan,9.7,D,maj,na
nan,9.8,D,maj,na
nan,9.9,D,maj,na
nan,10.0,D,maj,na
nan,10.1,D,maj,na
nan,10.2,D,maj,na
nan,10.3,D,maj,na
nan,10.4,D,maj,na
nan,10.5,D,maj,na
nan,10.6,D,maj,na
nan,10.7,D,maj,na
nan,10.8,D,maj,na
nan,10.9,D,maj,na
nan,11.0,D,maj,na
nan,11.1,D,maj,na
nan,11.2,D,maj,na
nan,11.3,D,maj,na
nan,11.4,D,maj,na
nan,11.5,D,maj,na
nan,11.6,D,maj,na
nan,11.7,G,maj,maj7
nan,11.8,G,maj,maj7
nan,11.9,G,maj,maj7
nan,12.0,G,maj,maj7
nan,12.1,G,maj,maj7
nan,12.2,G,maj,maj7
nan,12.3,G,maj,maj7
nan,12.4,G,maj,maj7
nan,12.5,G,maj,maj7
nan,12.6,G,maj,maj7
nan,12.7,F#,min,min7
nan,12.8,F#,min,min7
nan,12.9,F#,min,min7
nan,13.0,F#,min,min7
nan,13.1,F#,min,min7
nan,13.2,F#,min,min7
nan,13.3,B,min,na
nan,13.4,B,min,na
nan,13.5,B,min,na
nan,13.6,B,min,na
nan,13.7,B,min,na
nan,13.8,B,min,na
nan,13.9,B,min,na
nan,14.0,B,min,na
nan,14.1,B,min,na
nan,14.2,B,min,na
nan,14.3,B,min,na
nan,14.4,B,min,na
nan,14.5,B,min,na
nan,14.6,A,maj,maj7
nan,14.7,A,maj,maj7
nan,14.8,A,maj,maj7
nan,14.9,A,maj,maj7
nan,15.0,A,maj,maj7
nan,15.1,A,maj,maj7
nan,15.2,A,maj,maj7
nan,15.3,A,maj,maj7
nan,15.4,A,maj,maj7
nan,15.5,A,maj,maj7
nan,15.6,A,maj,maj7
nan,15.7,A,maj,maj7
nan,15.8,D,maj,maj7
nan,15.9,D,maj,maj7
nan,16.0,D,maj,maj7
nan,16.1,D,maj,maj7
nan,16.2,D,maj,maj7
nan,16.3,D,maj,maj7
nan,16.4,D,maj,maj7
nan,16.5,D,maj,maj7
nan,16.6,D,maj,maj7
nan,16.7,D,maj,maj7
nan,16.8,D,maj,maj7
nan,16.9,D,maj,maj7
nan,17.0,D,maj,maj7
nan,17.1,D,maj,maj7
nan,17.2,D,maj,maj7
nan,17.3,E,maj,min7
nan,17.4,E,maj,min7
nan,17.5,E,maj,min7
nan,17.6,E,maj,min7
nan,17.7,E,maj,min7
nan,17.8,E,maj,min7
nan,17.9,E,maj,min7
nan,18.0,E,maj,min7
nan,18.1,E,maj,min7
nan,18.2,E,maj,min7
nan,18.3,E,maj,min7
nan,18.4,E,maj,min7
nan,18.5,E,maj,min7
nan,18.6,E,maj,min7
nan,18.7,E,maj,min7
nan,18.8,E,maj,min7
nan,18.9,E,maj,min7
nan,19.0,E,maj,min7
nan,19.1,E,maj,min7
nan,19.2,E,maj,min7
nan,19.3,E,maj,min7
nan,19.4,E,maj,min7
nan,19.5,E,maj,min7
nan,19.6,E,maj,min7
nan,19.7,E,maj,min7
nan,19.8,E,maj,min7
nan,19.9,E,maj,min7
nan,20.0,E,maj,min7
orchestra_addon/CrossEra-1780_Telemann_Darmstadt_overt_rondeau.mp3,0.0,na,na,na
nan,0.0,D,maj,maj7
nan,0.1,D,maj,maj7
nan,0.2,G,maj,maj7
nan,0.3,G,maj,maj7
nan,0.4,G,maj,maj7
nan,0.5,G,maj,maj7
nan,0.6,G,maj,maj7
nan,0.7,G,maj,maj7
nan,0.8,G,maj,maj7
nan,0.9,G,maj,maj7
nan,1.0,G,maj,maj7
nan,1.1,G,maj,maj7
nan,1.2,G,maj,maj7
nan,1.3,G,maj,maj7
nan,1.4,G,maj,maj7
nan,1.5,G,maj,maj7
nan,1.6,G,maj,maj7
nan,1.7,G,maj,maj7
nan,1.8,G,maj,maj7
nan,1.9,G,maj,maj7
nan,2.0,G,maj,maj7
nan,2.1,G,maj,maj7
nan,2.2,G,maj,maj7
nan,2.3,G,maj,maj7
nan,2.4,G,maj,maj7
nan,2.5,G,maj,maj7
nan,2.6,G,maj,maj7
nan,2.7,G,maj,maj7
nan,2.8,G,maj,maj7
nan,2.9,G,maj,maj7
nan,3.0,G,maj,maj7
nan,3.1,G,maj,maj7
nan,3.2,G,maj,maj7
nan,3.3,G,maj,maj7
nan,3.4,G,maj,maj7
nan,3.5,G,maj,maj7
nan,3.6,G,maj,maj7
nan,3.7,G,maj,maj7
nan,3.8,G,maj,maj7
nan,3.9,G,maj,maj7
nan,4.0,G,maj,maj7
nan,4.1,G,maj,maj7
nan,4.2,G,maj,maj7
nan,4.3,G,maj,maj7
nan,4.4,G,maj,maj7
nan,4.5,A,maj,na
nan,4.6,A,maj,na
nan,4.7,A,maj,na
nan,4.8,A,maj,na
nan,4.9,A,maj,na
nan,5.0,A,maj,na
nan,5.1,A,maj,na
nan,5.2,A,maj,na
nan,5.3,A,maj,na
nan,5.4,A,maj,na
nan,5.5,A,maj,na
nan,5.6,A,maj,na
nan,5.7,A,maj,na
nan,5.8,A,maj,na
nan,5.9,A,maj,na
nan,6.0,A,maj,na
nan,6.1,D,maj,maj7
nan,6.2,D,maj,maj7
nan,6.3,D,maj,maj7
nan,6.4,D,maj,maj7
nan,6.5,D,maj,maj7
nan,6.6,D,maj,maj7
nan,6.7,D,maj,maj7
nan,6.8,D,maj,maj7
nan,6.9,G,maj,maj7
nan,7.0,G,maj,maj7
nan,7.1,G,maj,maj7
nan,7.2,G,maj,maj7
nan,7.3,G,maj,maj7
nan,7.4,G,maj,maj7
nan,7.5,G,maj,maj7
nan,7.6,G,maj,maj7
nan,7.7,G,maj,maj7
nan,7.8,G,maj,maj7
nan,7.9,G,maj,maj7
nan,8.0,G,maj,maj7
nan,8.1,G,maj,maj7
nan,8.2,G,maj,maj7
nan,8.3,G,maj,maj7
nan,8.4,G,maj,maj7
nan,8.5,G,maj,maj7
nan,8.6,G,maj,maj7
nan,8.7,G,maj,maj7
nan,8.8,G,maj,maj7
nan,8.9,G,maj,maj7
nan,9.0,G,maj,maj7
nan,9.1,G,maj,maj7
nan,9.2,G,maj,maj7
nan,9.3,G,maj,maj7
nan,9.4,G,maj,maj7
nan,9.5,G,maj,maj7
nan,9.6,G,maj,maj7
nan,9.7,G,maj,maj7
nan,9.8,G,maj,maj7
nan,9.9,G,maj,maj7
nan,10.0,G,maj,maj7
nan,10.1,G,maj,maj7
nan,10.2,G,maj,maj7
nan,10.3,G,maj,maj7
nan,10.4,G,maj,maj7
nan,10.5,G,maj,maj7
nan,10.6,G,maj,maj7
nan,10.7,G,maj,maj7
nan,10.8,G,maj,maj7
nan,10.9,G,maj,maj7
nan,11.0,G,maj,maj7
nan,11.1,G,maj,maj7
nan,11.2,G,maj,maj7
nan,11.3,G,maj,maj7
nan,11.4,G,maj,maj7
nan,11.5,G,maj,maj7
nan,11.6,G,maj,maj7
nan,11.7,G,maj,maj7
nan,11.8,G,maj,maj7
nan,11.9,G,maj,maj7
nan,12.0,G,maj,maj7
nan,12.1,G,maj,maj7
nan,12.2,G,maj,maj7
nan,12.3,G,maj,maj7
nan,12.4,G,maj,maj7
nan,12.5,G,maj,maj7
nan,12.6,G,maj,maj7
nan,12.7,G,maj,maj7
nan,12.8,G,maj,maj7
nan,12.9,G,maj,maj7
nan,13.0,G,maj,maj7
nan,13.1,G,maj,maj7
nan,13.2,G,maj,maj7
nan,13.3,G,maj,maj7
nan,13.4,G,maj,maj7
nan,13.5,G,maj,maj7
nan,13.6,G,maj,maj7
nan,13.7,G,maj,maj7
nan,13.8,G,maj,maj7
nan,13.9,G,maj,maj7
nan,14.0,G,maj,maj7
nan,14.1,G,maj,maj7
nan,14.2,G,maj,maj7
nan,14.3,G,maj,maj7
nan,14.4,G,maj,maj7
nan,14.5,G,maj,maj7
nan,14.6,G,maj,maj7
nan,14.7,G,maj,maj7
nan,14.8,G,maj,maj7
nan,14.9,G,maj,maj7
nan,15.0,G,maj,maj7
nan,15.1,G,maj,maj7
nan,15.2,G,maj,maj7
nan,15.3,G,maj,maj7
nan,15.4,G,maj,maj7
nan,15.5,G,maj,maj7
nan,15.6,G,maj,maj7
nan,15.7,G,maj,maj7
nan,15.8,G,maj,maj7
nan,15.9,G,maj,maj7
nan,16.0,G,maj,maj7
nan,16.1,G,maj,maj7
nan,16.2,G,maj,maj7
nan,16.3,G,maj,maj7
nan,16.4,G,maj,maj7
nan,16.5,G,maj,maj7
nan,16.6,G,maj,maj7
nan,16.7,G,maj,maj7
nan,16.8,G,maj,maj7
nan,16.9,G,maj,maj7
nan,17.0,G,maj,maj7
nan,17.1,G,maj,maj7
nan,17.2,G,maj,maj7
nan,17.3,G,maj,maj7
nan,17.4,G,maj,maj7
nan,17.5,A,maj,na
nan,17.6,A,maj,na
nan,17.7,A,maj,na
nan,17.8,A,maj,na
nan,17.9,A,maj,na
nan,18.0,A,maj,na
nan,18.1,A,maj,na
nan,18.2,A,maj,na
nan,18.3,A,maj,na
nan,18.4,A,maj,na
nan,18.5,A,maj,na
nan,18.6,A,maj,na
nan,18.7,A,maj,na
nan,18.8,A,maj,na
nan,18.9,A,maj,na
nan,19.0,A,maj,na
nan,19.1,D,maj,maj7
nan,19.2,D,maj,maj7
nan,19.3,D,maj,maj7
nan,19.4,D,maj,maj7
nan,19.5,D,maj,maj7
nan,19.6,D,maj,maj7
nan,19.7,D,maj,maj7
nan,19.8,E,maj,na
nan,19.9,E,maj,na
nan,20.0,E,maj,na
orchestra_addon/CrossEra-1779_Telemann_Darmstadt_overt_rondeau_gayement.mp3,0.0,na,na,na
nan,0.0,D,maj,maj7
nan,0.1,D,maj,maj7
nan,0.2,D,maj,maj7
nan,0.3,G,min,min7
nan,0.4,G,min,min7
nan,0.5,G,min,min7
nan,0.6,G,min,min7
nan,0.7,G,min,min7
nan,0.8,G,min,min7
nan,0.9,G,min,min7
nan,1.0,G,min,min7
nan,1.1,G,min,min7
nan,1.2,G,min,min7
nan,1.3,G,min,min7
nan,1.4,G,min,min7
nan,1.5,G,min,min7
nan,1.6,G,min,min7
nan,1.7,G,min,min7
nan,1.8,G,min,min7
nan,1.9,G,min,min7
nan,2.0,G,min,min7
nan,2.1,G,min,min7
nan,2.2,G,min,min7
nan,2.3,G,min,min7
nan,2.4,G,min,min7
nan,2.5,G,min,min7
nan,2.6,G,min,min7
nan,2.7,G,min,min7
nan,2.8,A,min,na
nan,2.9,A,min,na
nan,3.0,A,min,na
nan,3.1,A,min,na
nan,3.2,A,min,na
nan,3.3,A,min,na
nan,3.4,A,min,na
nan,3.5,A,min,na
nan,3.6,A,min,na
nan,3.7,A,min,na
nan,3.8,A,min,na
nan,3.9,A,min,na
nan,4.0,A,min,na
nan,4.1,A,min,na
nan,4.2,A,min,na
nan,4.3,A,min,na
nan,4.4,A,min,na
nan,4.5,A,min,na
nan,4.6,A,min,na
nan,4.7,A,min,na
nan,4.8,G,min,na
nan,4.9,G,min,na
nan,5.0,G,min,na
nan,5.1,G,min,na
nan,5.2,G,min,na
nan,5.3,G,min,na
nan,5.4,G,min,na
nan,5.5,G,min,na
nan,5.6,F,maj,na
nan,5.7,F,maj,na
nan,5.8,F,maj,na
nan,5.9,F,maj,na
nan,6.0,F,maj,na
nan,6.1,F,maj,na
nan,6.2,F,maj,na
nan,6.3,F,maj,na
nan,6.4,F,maj,na
nan,6.5,F,maj,na
nan,6.6,F,maj,na
nan,6.7,F,maj,na
nan,6.8,F,maj,na
nan,6.9,F,maj,na
nan,7.0,F,maj,na
nan,7.1,F,maj,na
nan,7.2,F,maj,na
nan,7.3,F,maj,na
nan,7.4,F,maj,na
nan,7.5,F,maj,na
nan,7.6,F,maj,na
nan,7.7,F,maj,na
nan,7.8,F,maj,na
nan,7.9,F,maj,na
nan,8.0,F,maj,na
nan,8.1,F,maj,na
nan,8.2,F,maj,na
nan,8.3,F,maj,na
nan,8.4,F,maj,na
nan,8.5,F,maj,na
nan,8.6,F,maj,na
nan,8.7,F,maj,na
nan,8.8,F,maj,na
nan,8.9,F,maj,na
nan,9.0,F,maj,na
nan,9.1,F,maj,na
nan,9.2,F,maj,na
nan,9.3,F,maj,na
nan,9.4,F,maj,na
nan,9.5,F,maj,na
nan,9.6,F,maj,na
nan,9.7,F,maj,na
nan,9.8,D,maj,min7
nan,9.9,D,maj,min7
nan,10.0,D,maj,min7
nan,10.1,D,maj,min7
nan,10.2,D,maj,min7
nan,10.3,D,maj,min7
nan,10.4,D,maj,min7
nan,10.5,D,maj,min7
nan,10.6,D,maj,min7
nan,10.7,D,maj,min7
nan,10.8,D,maj,min7
nan,10.9,D,maj,min7
nan,11.0,D,maj,min7
nan,11.1,D,maj,min7
nan,11.2,D,maj,min7
nan,11.3,D,maj,min7
nan,11.4,D,maj,min7
nan,11.5,D,maj,min7
nan,11.6,D,maj,min7
nan,11.7,D,maj,min7
nan,11.8,D,maj,min7
nan,11.9,D,maj,min7
nan,12.0,D,maj,min7
nan,12.1,D,maj,min7
nan,12.2,Eb,maj,maj7
nan,12.3,Eb,maj,maj7
nan,12.4,Eb,maj,maj7
nan,12.5,Eb,maj,maj7
nan,12.6,Eb,maj,maj7
nan,12.7,Eb,maj,maj7
nan,12.8,Eb,maj,maj7
nan,12.9,Eb,maj,maj7
nan,13.0,Eb,maj,maj7
nan,13.1,Eb,maj,maj7
nan,13.2,Eb,maj,maj7
nan,13.3,Eb,maj,maj7
nan,13.4,Eb,maj,maj7
nan,13.5,Eb,maj,maj7
nan,13.6,F,maj,na
nan,13.7,F,maj,na
nan,13.8,F,maj,na
nan,13.9,F,maj,na
nan,14.0,F,maj,na
nan,14.1,F,maj,na
nan,14.2,F,maj,na
nan,14.3,F,maj,na
nan,14.4,F,maj,na
nan,14.5,F,maj,na
nan,14.6,F,maj,na
nan,14.7,F,maj,na
nan,14.8,F,maj,na
nan,14.9,F,maj,na
nan,15.0,F,maj,na
nan,15.1,F,maj,na
nan,15.2,F,maj,na
nan,15.3,F,maj,na
nan,15.4,F,maj,na
nan,15.5,F,maj,na
nan,15.6,F,maj,na
nan,15.7,F,maj,na
nan,15.8,F,maj,na
nan,15.9,F,maj,na
nan,16.0,F,maj,na
nan,16.1,F,maj,na
nan,16.2,F,maj,na
nan,16.3,F,maj,na
nan,16.4,F,maj,na
nan,16.5,F,maj,na
nan,16.6,F,maj,na
nan,16.7,F,maj,na
nan,16.8,F,maj,na
nan,16.9,F,maj,na
nan,17.0,F,maj,na
nan,17.1,F,maj,na
nan,17.2,F,maj,na
nan,17.3,F,maj,na
nan,17.4,F,maj,na
nan,17.5,F,maj,na
nan,17.6,F,maj,na
nan,17.7,F,maj,na
nan,17.8,F,maj,na
nan,17.9,F,maj,na
nan,18.0,F,maj,na
nan,18.1,F,maj,na
nan,18.2,F,maj,na
nan,18.3,F,maj,na
nan,18.4,F,maj,na
nan,18.5,F,maj,na
nan,18.6,F,maj,na
nan,18.7,F,maj,na
nan,18.8,F,maj,na
nan,18.9,F,maj,na
nan,19.0,F,maj,na
nan,19.1,F,maj,na
nan,19.2,F,maj,na
nan,19.3,F,maj,na
nan,19.4,F,maj,na
nan,19.5,F,maj,na
nan,19.6,G,min,min7
nan,19.7,G,min,min7
nan,19.8,G,min,min7
nan,19.9,G,min,min7
nan,20.0,G,min,min7
orchestra_addon/CrossEra-1781_Telemann_Darmstadt_overt_sommeille.mp3,0.0,na,na,na
nan,0.0,C,min,na
nan,0.1,C,min,na
nan,0.2,C,min,na
nan,0.3,C,min,na
nan,0.4,C,min,na
nan,0.5,C,min,na
nan,0.6,C,min,na
nan,0.7,C,min,na
nan,0.8,C,min,na
nan,0.9,C,min,na
nan,1.0,C,min,na
nan,1.1,C,min,na
nan,1.2,D,dim,min7
nan,1.3,D,dim,min7
nan,1.4,D,dim,min7
nan,1.5,D,dim,min7
nan,1.6,D,dim,min7
nan,1.7,D,dim,min7
nan,1.8,D,dim,min7
nan,1.9,D,dim,min7
nan,2.0,D,dim,min7
nan,2.1,D,dim,min7
nan,2.2,D,dim,min7
nan,2.3,D,dim,min7
nan,2.4,D,dim,min7
nan,2.5,D,dim,min7
nan,2.6,D,dim,min7
nan,2.7,D,dim,min7
nan,2.8,D,dim,min7
nan,2.9,D,dim,min7
nan,3.0,D,dim,min7
nan,3.1,D,dim,min7
nan,3.2,D,dim,min7
nan,3.3,D,dim,min7
nan,3.4,D,dim,min7
nan,3.5,D,dim,min7
nan,3.6,D,dim,min7
nan,3.7,D,dim,min7
nan,3.8,D,dim,min7
nan,3.9,D,dim,min7
nan,4.0,D,dim,min7
nan,4.1,D,dim,min7
nan,4.2,D,dim,min7
nan,4.3,D,dim,min7
nan,4.4,D,dim,min7
nan,4.5,D,dim,min7
nan,4.6,D,dim,min7
nan,4.7,D,dim,min7
nan,4.8,D,dim,min7
nan,4.9,D,dim,min7
nan,5.0,D,dim,min7
nan,5.1,D,dim,min7
nan,5.2,D,dim,min7
nan,5.3,D,dim,min7
nan,5.4,D,dim,min7
nan,5.5,D,dim,min7
nan,5.6,D,dim,min7
nan,5.7,G,maj,min7
nan,5.8,G,maj,min7
nan,5.9,G,maj,min7
nan,6.0,G,maj,min7
nan,6.1,G,maj,min7
nan,6.2,G,maj,min7
nan,6.3,G,maj,min7
nan,6.4,G,maj,min7
nan,6.5,G,maj,min7
nan,6.6,G,maj,min7
nan,6.7,G,maj,min7
nan,6.8,G,maj,min7
nan,6.9,G,maj,min7
nan,7.0,G,maj,min7
nan,7.1,G,maj,min7
nan,7.2,G,maj,min7
nan,7.3,G,maj,min7
nan,7.4,G,maj,min7
nan,7.5,G,maj,min7
nan,7.6,G,maj,min7
nan,7.7,G,maj,min7
nan,7.8,G,maj,min7
nan,7.9,G,maj,min7
nan,8.0,G,maj,min7
nan,8.1,G,maj,min7
nan,8.2,G,maj,min7
nan,8.3,G,maj,min7
nan,8.4,G,maj,min7
nan,8.5,G,maj,min7
nan,8.6,G,maj,min7
nan,8.7,G,maj,min7
nan,8.8,G,maj,min7
nan,8.9,G,maj,min7
nan,9.0,G,maj,min7
nan,9.1,G,maj,min7
nan,9.2,G,maj,min7
nan,9.3,G,maj,min7
nan,9.4,G,maj,min7
nan,9.5,G,maj,min7
nan,9.6,G,maj,min7
nan,9.7,G,maj,min7
nan,9.8,G,maj,min7
nan,9.9,G,maj,min7
nan,10.0,G,maj,min7
nan,10.1,G,maj,min7
nan,10.2,G,maj,min7
nan,10.3,G,maj,min7
nan,10.4,G,maj,min7
nan,10.5,G,maj,min7
nan,10.6,G,maj,min7
nan,10.7,G,maj,min7
nan,10.8,G,maj,min7
nan,10.9,G,maj,min7
nan,11.0,G,maj,min7
nan,11.1,G,maj,min7
nan,11.2,G,maj,min7
nan,11.3,G,maj,min7
nan,11.4,G,maj,min7
nan,11.5,G,maj,min7
nan,11.6,G,maj,min7
nan,11.7,G,maj,min7
nan,11.8,G,maj,min7
nan,11.9,G,maj,min7
nan,12.0,G,maj,min7
nan,12.1,G,maj,min7
nan,12.2,G,maj,min7
nan,12.3,G,maj,min7
nan,12.4,G,maj,min7
nan,12.5,G,maj,min7
nan,12.6,G,maj,min7
nan,12.7,G,maj,min7
nan,12.8,G,maj,min7
nan,12.9,C,min,na
nan,13.0,C,min,na
nan,13.1,C,min,na
nan,13.2,C,min,na
nan,13.3,C,min,na
nan,13.4,C,min,na
nan,13.5,C,min,na
nan,13.6,C,min,na
nan,13.7,C,min,na
nan,13.8,C,min,na
nan,13.9,C,min,na
nan,14.0,C,min,na
nan,14.1,Ab,maj,na
nan,14.2,Ab,maj,na
nan,14.3,Ab,maj,na
nan,14.4,Ab,maj,na
nan,14.5,Ab,maj,na
nan,14.6,Ab,maj,na
nan,14.7,Ab,maj,na
nan,14.8,Ab,maj,na
nan,14.9,Ab,maj,na
nan,15.0,Ab,maj,na
nan,15.1,Ab,maj,na
nan,15.2,Ab,maj,na
nan,15.3,Ab,maj,na
nan,15.4,Ab,maj,na
nan,15.5,Ab,maj,na
nan,15.6,Ab,maj,na
nan,15.7,Ab,maj,na
nan,15.8,Ab,maj,na
nan,15.9,Ab,maj,na
nan,16.0,Ab,maj,na
nan,16.1,Ab,maj,na
nan,16.2,Ab,maj,na
nan,16.3,Ab,maj,na
nan,16.4,Ab,maj,na
nan,16.5,Ab,maj,na
nan,16.6,Ab,maj,na
nan,16.7,Ab,maj,na
nan,16.8,Ab,maj,na
nan,16.9,Ab,maj,na
nan,17.0,Ab,maj,na
nan,17.1,Ab,maj,na
nan,17.2,Ab,maj,na
nan,17.3,Ab,maj,na
nan,17.4,Ab,maj,na
nan,17.5,Ab,maj,na
nan,17.6,Ab,maj,na
nan,17.7,Ab,maj,na
nan,17.8,Ab,maj,na
nan,17.9,Ab,maj,na
nan,18.0,Ab,maj,na
nan,18.1,Ab,maj,na
nan,18.2,Ab,maj,na
nan,18.3,Ab,maj,na
nan,18.4,B,dim,dim7
nan,18.5,B,dim,dim7
nan,18.6,B,dim,dim7
nan,18.7,B,dim,dim7
nan,18.8,B,dim,dim7
nan,18.9,B,dim,dim7
nan,19.0,B,dim,dim7
nan,19.1,B,dim,dim7
nan,19.2,B,dim,dim7
nan,19.3,B,dim,dim7
nan,19.4,B,dim,dim7
nan,19.5,B,dim,dim7
nan,19.6,B,dim,dim7
nan,19.7,B,dim,dim7
nan,19.8,B,dim,dim7
nan,19.9,B,dim,dim7
nan,20.0,B,dim,dim7
orchestra_addon/CrossEra-1782_Telemann_suite_la_changeante_1._ouverture.mp3,0.0,na,na,na
nan,0.0,G,min,na
nan,0.1,G,min,na
nan,0.2,G,min,na
nan,0.3,G,min,na
nan,0.4,G,min,na
nan,0.5,G,min,na
nan,0.6,G,min,na
nan,0.7,G,min,na
nan,0.8,G,min,na
nan,0.9,G,min,na
nan,1.0,G,min,na
nan,1.1,G,min,na
nan,1.2,G,min,na
nan,1.3,G,min,na
nan,1.4,G,min,na
nan,1.5,G,min,na
nan,1.6,G,min,na
nan,1.7,G,min,na
nan,1.8,G,min,na
nan,1.9,G,min,na
nan,2.0,G,min,na
nan,2.1,G,min,na
nan,2.2,G,min,na
nan,2.3,G,min,na
nan,2.4,G,min,na
nan,2.5,G,min,na
nan,2.6,G,min,na
nan,2.7,G,min,na
nan,2.8,G,min,na
nan,2.9,G,min,na
nan,3.0,G,min,na
nan,3.1,G,min,na
nan,3.2,G,min,na
nan,3.3,G,min,na
nan,3.4,G,min,na
nan,3.5,G,min,na
nan,3.6,G,min,na
nan,3.7,G,min,na
nan,3.8,G,min,na
nan,3.9,G,min,na
nan,4.0,D,maj,na
nan,4.1,D,maj,na
nan,4.2,D,maj,na
nan,4.3,D,maj,na
nan,4.4,D,maj,na
nan,4.5,D,maj,na
nan,4.6,D,maj,na
nan,4.7,D,maj,na
nan,4.8,D,maj,na
nan,4.9,D,maj,na
nan,5.0,D,maj,na
nan,5.1,D,maj,na
nan,5.2,D,maj,na
nan,5.3,D,maj,na
nan,5.4,D,maj,na
nan,5.5,D,maj,na
nan,5.6,D,maj,na
nan,5.7,D,maj,na
nan,5.8,D,maj,na
nan,5.9,D,maj,na
nan,6.0,D,maj,na
nan,6.1,D,maj,na
nan,6.2,D,maj,na
nan,6.3,D,maj,na
nan,6.4,D,maj,na
nan,6.5,D,maj,na
nan,6.6,D,maj,na
nan,6.7,D,maj,na
nan,6.8,D,maj,na
nan,6.9,D,maj,na
nan,7.0,D,maj,na
nan,7.1,D,maj,na
nan,7.2,D,maj,na
nan,7.3,D,maj,na
nan,7.4,D,maj,na
nan,7.5,D,maj,na
nan,7.6,D,maj,na
nan,7.7,D,maj,na
nan,7.8,D,maj,na
nan,7.9,D,maj,na
nan,8.0,D,maj,na
nan,8.1,D,maj,na
nan,8.2,D,maj,na
nan,8.3,D,maj,na
nan,8.4,D,maj,na
nan,8.5,D,maj,na
nan,8.6,D,maj,na
nan,8.7,D,maj,na
nan,8.8,D,maj,na
nan,8.9,D,maj,na
nan,9.0,D,maj,na
nan,9.1,D,maj,na
nan,9.2,D,maj,na
nan,9.3,D,maj,na
nan,9.4,D,maj,na
nan,9.5,D,maj,na
nan,9.6,D,maj,na
nan,9.7,D,maj,na
nan,9.8,D,maj,na
nan,9.9,D,maj,na
nan,10.0,D,maj,na
nan,10.1,D,maj,na
nan,10.2,D,maj,na
nan,10.3,D,maj,na
nan,10.4,D,maj,na
nan,10.5,D,maj,na
nan,10.6,D,maj,na
nan,10.7,D,maj,na
nan,10.8,G,min,na
nan,10.9,G,min,na
nan,11.0,G,min,na
nan,11.1,G,min,na
nan,11.2,G,min,na
nan,11.3,G,min,na
nan,11.4,G,min,na
nan,11.5,G,min,na
nan,11.6,G,min,na
nan,11.7,G,min,na
nan,11.8,G,min,na
nan,11.9,G,min,na
nan,12.0,Eb,maj,na
nan,12.1,Eb,maj,na
nan,12.2,Eb,maj,na
nan,12.3,Eb,maj,na
nan,12.4,Eb,maj,na
nan,12.5,Eb,maj,na
nan,12.6,Eb,maj,na
nan,12.7,Eb,maj,na
nan,12.8,Eb,maj,na
nan,12.9,Eb,maj,na
nan,13.0,Eb,maj,na
nan,13.1,Eb,maj,na
nan,13.2,Eb,maj,na
nan,13.3,Eb,maj,na
nan,13.4,Eb,maj,na
nan,13.5,Eb,maj,na
nan,13.6,Eb,maj,na
nan,13.7,Eb,maj,na
nan,13.8,Eb,maj,na
nan,13.9,Eb,maj,na
