piece,time,letter,triad,sevenths
nan,3.4,B,min,na
nan,3.5,B,min,na
nan,3.6,B,min,na
nan,3.7,B,min,na
nan,3.8,B,min,na
nan,3.9,B,min,na
nan,4,B,min,na
nan,4.1,B,min,na
nan,4.2,B,min,na
nan,4.3,B,min,na
nan,4.4,B,min,na
nan,4.5,B,min,na
nan,4.6,B,min,na
nan,4.7,B,min,na
nan,4.8,B,min,na
nan,4.9,B,min,na
nan,5,B,min,na
nan,5.1,B,min,na
nan,5.2,B,min,na
nan,5.3,B,min,na
nan,5.4,B,min,na
nan,5.5,B,min,na
nan,5.6,B,min,na
nan,5.7,B,min,na
nan,5.8,B,min,na
nan,5.9,B,min,na
nan,6,B,min,na
nan,6.1,B,min,na
nan,6.2,B,min,na
nan,6.3,B,min,na
nan,6.4,B,min,na
nan,6.5,B,min,na
nan,6.6,B,min,na
nan,6.7,B,min,na
nan,6.8,B,min,na
nan,6.9,B,min,na
nan,7,B,min,na
nan,7.1,B,min,na
nan,7.2,B,min,na
nan,7.3,B,min,na
nan,7.4,B,min,na
nan,7.5,B,min,na
nan,7.6,B,min,na
nan,7.7,B,min,na
nan,7.8,B,min,na
nan,7.9,B,min,na
nan,8,B,min,na
nan,8.1,B,min,na
nan,8.2,B,min,na
nan,8.3,B,min,na
nan,8.4,B,min,na
nan,8.5,B,min,na
nan,8.6,A,maj,maj7
nan,8.7,A,maj,maj7
nan,8.8,A,maj,maj7
nan,8.9,A,maj,maj7
nan,9,A,maj,maj7
nan,9.1,A,maj,maj7
nan,9.2,A,maj,maj7
nan,9.3,A,maj,maj7
nan,9.4,A,maj,maj7
nan,9.5,A,maj,maj7
nan,9.6,A,maj,maj7
nan,9.7,A,maj,maj7
nan,9.8,A,maj,maj7
nan,9.9,A,maj,maj7
nan,10,A,maj,maj7
nan,10.1,A,maj,maj7
nan,10.2,A,maj,maj7
nan,10.3,A,maj,maj7
nan,10.4,A,maj,maj7
nan,10.5,A,maj,maj7
nan,10.6,A,maj,maj7
nan,10.7,A,maj,maj7
nan,10.8,A,maj,maj7
nan,10.9,A,maj,maj7
nan,11,A,maj,maj7
nan,11.1,A,maj,maj7
nan,11.2,A,maj,maj7
nan,11.3,A,maj,maj7
nan,11.4,A,maj,maj7
nan,11.5,A,maj,maj7
nan,11.6,A,maj,maj7
nan,11.7,A,maj,maj7
nan,11.8,A,maj,maj7
nan,11.9,A,maj,maj7
nan,12,A,maj,maj7
nan,12.1,A,maj,maj7
nan,12.2,A,maj,maj7
nan,12.3,A,maj,maj7
nan,12.4,A,maj,maj7
nan,12.5,A,maj,maj7
nan,12.6,A,maj,maj7
nan,12.7,A,maj,maj7
nan,12.8,A,maj,maj7
nan,12.9,A,maj,maj7
nan,13,A,maj,maj7
nan,13.1,A,maj,maj7
nan,13.2,A,maj,maj7
nan,13.3,A,maj,maj7
nan,13.4,A,maj,maj7
nan,13.5,F#,maj,na
nan,13.6,F#,maj,na
nan,13.7,F#,maj,na
nan,13.8,F#,maj,na
nan,13.9,F#,maj,na
nan,14,F#,maj,na
nan,14.1,F#,maj,na
nan,14.2,F#,maj,na
nan,14.3,F#,maj,na
nan,14.4,F#,maj,na
nan,14.5,F#,maj,na
nan,14.6,F#,maj,na
nan,14.7,F#,maj,na
nan,14.8,F#,maj,na
nan,14.9,F#,maj,na
nan,15,F#,maj,na
nan,15.1,F#,maj,na
nan,15.2,F#,maj,na
nan,15.3,F#,maj,na
nan,15.4,F#,maj,na
nan,15.5,F#,maj,na
nan,15.6,F#,maj,na
nan,15.7,F#,maj,na
nan,15.8,F#,maj,na
nan,15.9,F#,maj,na
nan,16,F#,maj,na
nan,16.1,F#,maj,na
nan,16.2,F#,maj,na
nan,16.3,C#,maj,na
nan,16.4,C#,maj,na
nan,16.5,C#,maj,na
nan,16.6,C#,maj,na
nan,16.7,C#,maj,na
nan,16.8,C#,maj,na
nan,16.9,C#,maj,na
nan,17,C#,maj,na
nan,17.1,C#,maj,na
nan,17.2,C#,maj,na
nan,17.3,C#,maj,na
nan,17.4,C#,maj,na
nan,17.5,C#,maj,na
nan,17.6,C#,maj,na
nan,17.7,C#,maj,na
nan,17.8,C#,maj,na
nan,17.9,C#,maj,na
nan,18,C#,maj,na
nan,18.1,C#,maj,na
nan,18.2,C#,maj,na
nan,18.3,C#,maj,na
nan,18.4,C#,maj,na
nan,18.5,C#,maj,na
nan,18.6,F,min,na
nan,18.7,F,min,na
nan,18.8,F,min,na
nan,18.9,F,min,na
nan,19,F,min,na
nan,19.1,F,min,na
nan,19.2,F,min,na
nan,19.3,F,min,na
nan,19.4,F,min,na
nan,19.5,F,min,na
nan,19.6,F,min,na
nan,19.7,F,min,na
nan,19.8,F,min,na
orchestra_addon/CrossEra-1670_Mozart_Leopold_sinfonia_in_f_major_menuet.mp3,0,na,na,na
nan,0,Bb,maj,na
nan,0.1,Bb,maj,na
nan,0.2,Bb,maj,na
nan,0.3,Bb,maj,na
nan,0.4,Bb,maj,na
nan,0.5,Bb,maj,na
nan,0.6,Bb,maj,na
nan,0.7,Bb,maj,na
nan,0.8,Bb,maj,na
nan,0.9,F,maj,na
nan,1,F,maj,na
nan,1.1,F,maj,na
nan,1.2,F,maj,na
nan,1.3,F,maj,na
nan,1.4,F,maj,na
nan,1.5,F,maj,na
nan,1.6,F,maj,na
nan,1.7,F,maj,na
nan,1.8,F,maj,maj7
nan,1.9,F,maj,maj7
nan,2,F,maj,maj7
nan,2.1,F,maj,maj7
nan,2.2,F,maj,maj7
nan,2.3,F,maj,maj7
nan,2.4,F,maj,maj7
nan,2.5,F,maj,maj7
nan,2.6,F,maj,maj7
nan,2.7,F,maj,maj7
nan,2.8,F,maj,maj7
nan,2.9,F,maj,maj7
nan,3,F,maj,maj7
nan,3.1,F,maj,maj7
nan,3.2,F,maj,maj7
nan,3.3,F,maj,maj7
nan,3.4,F,maj,maj7
nan,3.5,F,maj,maj7
nan,3.6,F,maj,maj7
nan,3.7,F,maj,maj7
nan,3.8,F,maj,maj7
nan,3.9,F,maj,maj7
nan,4,F,maj,maj7
nan,4.1,F,maj,maj7
nan,4.2,F,maj,maj7
nan,4.3,F,maj,maj7
nan,4.4,F,maj,maj7
nan,4.5,F,maj,maj7
nan,4.6,F,maj,maj7
nan,4.7,F,maj,maj7
nan,4.8,F,maj,maj7
nan,4.9,F,maj,maj7
nan,5,F,maj,maj7
nan,5.1,F,maj,maj7
nan,5.2,F,maj,maj7
nan,5.3,C,maj,maj7
nan,5.4,C,maj,maj7
nan,5.5,C,maj,maj7
nan,5.6,C,maj,maj7
nan,5.7,C,maj,maj7
nan,5.8,C,maj,maj7
nan,5.9,C,maj,maj7
nan,6,C,maj,maj7
nan,6.1,C,maj,maj7
nan,6.2,C,maj,maj7
nan,6.3,C,maj,maj7
nan,6.4,C,maj,maj7
nan,6.5,C,maj,maj7
nan,6.6,C,maj,maj7
nan,6.7,C,maj,maj7
nan,6.8,C,maj,maj7
nan,6.9,C,maj,maj7
nan,7,C,maj,maj7
nan,7.1,C,maj,maj7
nan,7.2,C,maj,maj7
nan,7.3,C,maj,maj7
nan,7.4,C,maj,maj7
nan,7.5,C,maj,maj7
nan,7.6,C,maj,maj7
nan,7.7,C,maj,maj7
nan,7.8,C,maj,maj7
nan,7.9,Bb,maj,maj7
nan,8,Bb,maj,maj7
nan,8.1,Bb,maj,maj7
nan,8.2,Bb,maj,maj7
nan,8.3,Bb,maj,maj7
nan,8.4,Bb,maj,maj7
nan,8.5,Bb,maj,maj7
nan,8.6,Bb,maj,maj7
nan,8.7,Bb,maj,maj7
nan,8.8,Bb,maj,maj7
nan,8.9,Bb,maj,maj7
nan,9,Bb,maj,maj7
nan,9.1,Bb,maj,maj7
nan,9.2,Bb,maj,maj7
nan,9.3,Bb,maj,maj7
nan,9.4,Bb,maj,maj7
nan,9.5,Bb,maj,maj7
nan,9.6,Bb,maj,maj7
nan,9.7,Bb,maj,maj7
nan,9.8,Bb,maj,maj7
nan,9.9,Bb,maj,maj7
nan,10,Bb,maj,maj7
nan,10.1,Bb,maj,maj7
nan,10.2,Bb,maj,maj7
nan,10.3,Bb,maj,maj7
nan,10.4,Bb,maj,maj7
nan,10.5,Bb,maj,maj7
nan,10.6,Bb,maj,maj7
nan,10.7,Bb,maj,maj7
nan,10.8,Bb,maj,maj7
nan,10.9,Bb,maj,maj7
nan,11,Bb,maj,maj7
nan,11.1,Bb,maj,maj7
nan,11.2,Bb,maj,maj7
nan,11.3,Bb,maj,maj7
nan,11.4,Bb,maj,maj7
nan,11.5,Bb,maj,maj7
nan,11.6,Bb,maj,maj7
nan,11.7,Bb,maj,maj7
nan,11.8,Bb,maj,maj7
nan,11.9,Bb,maj,maj7
nan,12,Bb,maj,maj7
nan,12.1,F,maj,na
nan,12.2,F,maj,na
nan,12.3,F,maj,na
nan,12.4,F,maj,na
nan,12.5,F,maj,na
nan,12.6,F,maj,na
nan,12.7,F,maj,na
nan,12.8,F,maj,na
nan,12.9,F,maj,na
nan,13,F,maj,na
nan,13.1,F,maj,maj7
nan,13.2,F,maj,maj7
nan,13.3,F,maj,maj7
nan,13.4,F,maj,maj7
nan,13.5,F,maj,maj7
nan,13.6,F,maj,maj7
nan,13.7,F,maj,maj7
nan,13.8,F,maj,maj7
nan,13.9,F,maj,maj7
nan,14,F,maj,maj7
nan,14.1,F,maj,maj7
nan,14.2,F,maj,maj7
nan,14.3,F,maj,maj7
nan,14.4,F,maj,maj7
nan,14.5,F,maj,maj7
nan,14.6,F,maj,maj7
nan,14.7,F,maj,maj7
nan,14.8,F,maj,maj7
nan,14.9,F,maj,maj7
nan,15,F,maj,maj7
nan,15.1,F,maj,maj7
nan,15.2,F,maj,maj7
nan,15.3,F,maj,maj7
nan,15.4,F,maj,maj7
nan,15.5,F,maj,maj7
nan,15.6,F,maj,maj7
nan,15.7,F,maj,maj7
nan,15.8,F,maj,maj7
nan,15.9,F,maj,maj7
nan,16,F,maj,maj7
nan,16.1,C,maj,maj7
nan,16.2,C,maj,maj7
nan,16.3,C,maj,maj7
nan,16.4,C,maj,maj7
nan,16.5,C,maj,maj7
nan,16.6,C,maj,maj7
nan,16.7,C,maj,maj7
nan,16.8,C,maj,maj7
nan,16.9,C,maj,maj7
nan,17,C,maj,maj7
nan,17.1,C,maj,maj7
nan,17.2,C,maj,maj7
nan,17.3,C,maj,maj7
nan,17.4,C,maj,maj7
nan,17.5,C,maj,maj7
nan,17.6,C,maj,maj7
nan,17.7,C,maj,maj7
nan,17.8,C,maj,maj7
nan,17.9,C,maj,maj7
nan,18,C,maj,maj7
nan,18.1,C,maj,maj7
nan,18.2,C,maj,maj7
nan,18.3,C,maj,maj7
nan,18.4,C,maj,maj7
nan,18.5,C,maj,maj7
nan,18.6,C,maj,maj7
nan,18.7,A,dim,na
nan,18.8,A,dim,na
nan,18.9,A,dim,na
nan,19,A,dim,na
nan,19.1,A,dim,na
nan,19.2,A,dim,na
nan,19.3,A,dim,na
nan,19.4,A,dim,na
nan,19.5,A,dim,na
nan,19.6,A,dim,na
nan,19.7,A,dim,na
nan,19.8,A,dim,na
orchestra_addon/CrossEra-1670_Mozart_Leopold_sinfonia_in_f_major_menuet.mp3,0,na,na,na
nan,0,Bb,maj,na
nan,0.1,Bb,maj,na
nan,0.2,Bb,maj,na
nan,0.3,Bb,maj,na
nan,0.4,Bb,maj,na
nan,0.5,Bb,maj,na
nan,0.6,Bb,maj,na
nan,0.7,Bb,maj,na
nan,0.8,Bb,maj,na
nan,0.9,F,maj,na
nan,1,F,maj,na
nan,1.1,F,maj,na
nan,1.2,F,maj,na
nan,1.3,F,maj,na
nan,1.4,F,maj,na
nan,1.5,F,maj,na
nan,1.6,F,maj,na
nan,1.7,F,maj,na
nan,1.8,F,maj,maj7
nan,1.9,F,maj,maj7
nan,2,F,maj,maj7
nan,2.1,F,maj,maj7
nan,2.2,F,maj,maj7
nan,2.3,F,maj,maj7
nan,2.4,F,maj,maj7
nan,2.5,F,maj,maj7
nan,2.6,F,maj,maj7
nan,2.7,F,maj,maj7
nan,2.8,F,maj,maj7
nan,2.9,F,maj,maj7
nan,3,F,maj,maj7
nan,3.1,F,maj,maj7
nan,3.2,F,maj,maj7
nan,3.3,F,maj,maj7
nan,3.4,F,maj,maj7
nan,3.5,F,maj,maj7
nan,3.6,F,maj,maj7
nan,3.7,F,maj,maj7
nan,3.8,F,maj,maj7
nan,3.9,F,maj,maj7
nan,4,F,maj,maj7
nan,4.1,F,maj,maj7
nan,4.2,F,maj,maj7
nan,4.3,F,maj,maj7
nan,4.4,F,maj,maj7
nan,4.5,F,maj,maj7
nan,4.6,F,maj,maj7
nan,4.7,F,maj,maj7
nan,4.8,F,maj,maj7
nan,4.9,F,maj,maj7
nan,5,F,maj,maj7
nan,5.1,F,maj,maj7
nan,5.2,F,maj,maj7
nan,5.3,C,maj,maj7
nan,5.4,C,maj,maj7
nan,5.5,C,maj,maj7
nan,5.6,C,maj,maj7
nan,5.7,C,maj,maj7
nan,5.8,C,maj,maj7
nan,5.9,C,maj,maj7
nan,6,C,maj,maj7
nan,6.1,C,maj,maj7
nan,6.2,C,maj,maj7
nan,6.3,C,maj,maj7
nan,6.4,C,maj,maj7
nan,6.5,C,maj,maj7
nan,6.6,C,maj,maj7
nan,6.7,C,maj,maj7
nan,6.8,C,maj,maj7
nan,6.9,C,maj,maj7
nan,7,C,maj,maj7
nan,7.1,C,maj,maj7
nan,7.2,C,maj,maj7
nan,7.3,C,maj,maj7
nan,7.4,C,maj,maj7
nan,7.5,C,maj,maj7
nan,7.6,C,maj,maj7
nan,7.7,C,maj,maj7
nan,7.8,C,maj,maj7
nan,7.9,Bb,maj,maj7
nan,8,Bb,maj,maj7
nan,8.1,Bb,maj,maj7
nan,8.2,Bb,maj,maj7
nan,8.3,Bb,maj,maj7
nan,8.4,Bb,maj,maj7
nan,8.5,Bb,maj,maj7
nan,8.6,Bb,maj,maj7
nan,8.7,Bb,maj,maj7
nan,8.8,Bb,maj,maj7
nan,8.9,Bb,maj,maj7
nan,9,Bb,maj,maj7
nan,9.1,Bb,maj,maj7
nan,9.2,Bb,maj,maj7
nan,9.3,Bb,maj,maj7
nan,9.4,Bb,maj,maj7
nan,9.5,Bb,maj,maj7
nan,9.6,Bb,maj,maj7
nan,9.7,Bb,maj,maj7
nan,9.8,Bb,maj,maj7
nan,9.9,Bb,maj,maj7
nan,10,Bb,maj,maj7
nan,10.1,Bb,maj,maj7
nan,10.2,Bb,maj,maj7
nan,10.3,Bb,maj,maj7
nan,10.4,Bb,maj,maj7
nan,10.5,Bb,maj,maj7
nan,10.6,Bb,maj,maj7
nan,10.7,Bb,maj,maj7
nan,10.8,Bb,maj,maj7
nan,10.9,Bb,maj,maj7
nan,11,Bb,maj,maj7
nan,11.1,Bb,maj,maj7
nan,11.2,Bb,maj,maj7
nan,11.3,Bb,maj,maj7
nan,11.4,Bb,maj,maj7
nan,11.5,Bb,maj,maj7
nan,11.6,Bb,maj,maj7
nan,11.7,Bb,maj,maj7
nan,11.8,Bb,maj,maj7
nan,11.9,Bb,maj,maj7
nan,12,Bb,maj,maj7
nan,12.1,F,maj,na
nan,12.2,F,maj,na
nan,12.3,F,maj,na
nan,12.4,F,maj,na
nan,12.5,F,maj,na
nan,12.6,F,maj,na
nan,12.7,F,maj,na
nan,12.8,F,maj,na
nan,12.9,F,maj,na
nan,13,F,maj,na
nan,13.1,F,maj,maj7
nan,13.2,F,maj,maj7
nan,13.3,F,maj,maj7
nan,13.4,F,maj,maj7
nan,13.5,F,maj,maj7
nan,13.6,F,maj,maj7
nan,13.7,F,maj,maj7
nan,13.8,F,maj,maj7
nan,13.9,F,maj,maj7
nan,14,F,maj,maj7
nan,14.1,F,maj,maj7
nan,14.2,F,maj,maj7
nan,14.3,F,maj,maj7
nan,14.4,F,maj,maj7
nan,14.5,F,maj,maj7
nan,14.6,F,maj,maj7
nan,14.7,F,maj,maj7
nan,14.8,F,maj,maj7
nan,14.9,F,maj,maj7
nan,15,F,maj,maj7
nan,15.1,F,maj,maj7
nan,15.2,F,maj,maj7
nan,15.3,F,maj,maj7
nan,15.4,F,maj,maj7
nan,15.5,F,maj,maj7
nan,15.6,F,maj,maj7
nan,15.7,F,maj,maj7
nan,15.8,F,maj,maj7
nan,15.9,F,maj,maj7
nan,16,F,maj,maj7
nan,16.1,C,maj,maj7
nan,16.2,C,maj,maj7
nan,16.3,C,maj,maj7
nan,16.4,C,maj,maj7
nan,16.5,C,maj,maj7
nan,16.6,C,maj,maj7
nan,16.7,C,maj,maj7
nan,16.8,C,maj,maj7
nan,16.9,C,maj,maj7
nan,17,C,maj,maj7
nan,17.1,C,maj,maj7
nan,17.2,C,maj,maj7
nan,17.3,C,maj,maj7
nan,17.4,C,maj,maj7
nan,17.5,C,maj,maj7
nan,17.6,C,maj,maj7
nan,17.7,C,maj,maj7
nan,17.8,C,maj,maj7
nan,17.9,C,maj,maj7
nan,18,C,maj,maj7
nan,18.1,C,maj,maj7
nan,18.2,C,maj,maj7
nan,18.3,C,maj,maj7
nan,18.4,C,maj,maj7
nan,18.5,C,maj,maj7
nan,18.6,C,maj,maj7
nan,18.7,A,dim,na
nan,18.8,A,dim,na
nan,18.9,A,dim,na
nan,19,A,dim,na
nan,19.1,A,dim,na
nan,19.2,A,dim,na
nan,19.3,A,dim,na
nan,19.4,A,dim,na
nan,19.5,A,dim,na
nan,19.6,A,dim,na
nan,19.7,A,dim,na
nan,19.8,A,dim,na
orchestra_addon/CrossEra-1675_Mozart_Leopold_sinfonia_pastorale_in_g_major_presto.mp3,0,na,na,na
nan,0,G,maj,na
nan,0.1,G,maj,na
nan,0.2,G,maj,na
nan,0.3,G,maj,na
nan,0.4,G,maj,na
nan,0.5,G,maj,na
nan,0.6,G,maj,na
nan,0.7,D,maj,na
nan,0.8,D,maj,na
nan,0.9,D,maj,na
nan,1,D,maj,na
nan,1.1,D,maj,na
nan,1.2,D,maj,na
nan,1.3,D,maj,na
nan,1.4,D,maj,na
nan,1.5,D,maj,na
nan,1.6,D,maj,na
nan,1.7,D,maj,na
nan,1.8,D,maj,na
nan,1.9,D,maj,na
nan,2,D,maj,na
nan,2.1,D,maj,na
nan,2.2,D,maj,na
nan,2.3,D,maj,na
nan,2.4,D,maj,na
nan,2.5,D,maj,na
nan,2.6,D,maj,na
nan,2.7,D,maj,na
nan,2.8,D,maj,na
nan,2.9,D,maj,na
nan,3,D,maj,na
nan,3.1,D,maj,na
nan,3.2,D,maj,na
nan,3.3,D,maj,na
nan,3.4,D,maj,na
nan,3.5,D,maj,na
nan,3.6,D,maj,na
nan,3.7,D,maj,na
nan,3.8,D,maj,na
nan,3.9,D,maj,na
nan,4,D,maj,na
nan,4.1,D,maj,na
nan,4.2,D,maj,na
nan,4.3,D,maj,na
nan,4.4,D,maj,na
nan,4.5,D,maj,na
nan,4.6,D,maj,na
nan,4.7,D,maj,na
nan,4.8,D,maj,na
nan,4.9,D,maj,na
nan,5,D,maj,na
nan,5.1,D,maj,na
nan,5.2,D,maj,na
nan,5.3,D,maj,na
nan,5.4,D,maj,na
nan,5.5,D,maj,na
nan,5.6,D,maj,na
nan,5.7,D,maj,na
nan,5.8,D,maj,na
nan,5.9,D,maj,na
nan,6,D,maj,na
nan,6.1,D,maj,na
nan,6.2,D,maj,na
nan,6.3,D,maj,na
nan,6.4,D,maj,na
nan,6.5,D,maj,na
nan,6.6,D,maj,na
nan,6.7,D,maj,na
nan,6.8,D,maj,na
nan,6.9,D,maj,na
nan,7,D,maj,na
nan,7.1,D,maj,na
nan,7.2,D,maj,na
nan,7.3,D,maj,na
nan,7.4,D,maj,na
nan,7.5,D,maj,na
nan,7.6,D,maj,na
nan,7.7,D,maj,na
nan,7.8,D,maj,na
nan,7.9,D,maj,na
nan,8,D,maj,na
nan,8.1,D,maj,na
nan,8.2,D,maj,na
nan,8.3,D,maj,na
nan,8.4,D,maj,na
nan,8.5,D,maj,na
nan,8.6,D,maj,na
nan,8.7,D,maj,na
nan,8.8,D,maj,na
nan,8.9,D,maj,na
nan,9,D,maj,na
nan,9.1,D,maj,na
nan,9.2,D,maj,na
nan,9.3,D,maj,na
nan,9.4,D,maj,na
nan,9.5,D,maj,na
nan,9.6,D,maj,na
nan,9.7,D,maj,na
nan,9.8,D,maj,na
nan,9.9,D,maj,na
nan,10,D,maj,na
nan,10.1,D,maj,na
nan,10.2,D,maj,na
nan,10.3,D,maj,na
nan,10.4,D,maj,na
nan,10.5,D,maj,na
nan,10.6,D,maj,na
nan,10.7,D,maj,na
nan,10.8,D,maj,na
nan,10.9,D,maj,na
nan,11,D,maj,na
nan,11.1,D,maj,na
nan,11.2,D,maj,na
nan,11.3,D,maj,na
nan,11.4,D,maj,na
nan,11.5,D,maj,na
nan,11.6,D,maj,na
nan,11.7,D,maj,na
nan,11.8,D,maj,na
nan,11.9,D,maj,na
nan,12,D,maj,na
nan,12.1,D,maj,na
nan,12.2,D,maj,na
nan,12.3,D,maj,na
nan,12.4,D,maj,na
nan,12.5,D,maj,na
nan,12.6,D,maj,na
nan,12.7,D,maj,na
nan,12.8,D,maj,na
nan,12.9,D,maj,na
nan,13,D,maj,na
nan,13.1,D,maj,na
nan,13.2,D,maj,na
nan,13.3,D,maj,na
nan,13.4,D,maj,na
nan,13.5,D,maj,na
nan,13.6,D,maj,na
nan,13.7,D,maj,na
nan,13.8,D,maj,na
nan,13.9,D,maj,na
nan,14,D,maj,na
nan,14.1,D,maj,na
nan,14.2,D,maj,na
nan,14.3,D,maj,na
nan,14.4,D,maj,na
nan,14.5,D,maj,na
nan,14.6,D,maj,na
nan,14.7,D,maj,na
nan,14.8,D,maj,na
nan,14.9,D,maj,na
nan,15,D,maj,na
nan,15.1,D,maj,na
nan,15.2,D,maj,na
nan,15.3,D,maj,na
nan,15.4,D,maj,na
nan,15.5,D,maj,na
nan,15.6,D,maj,na
nan,15.7,D,maj,na
nan,15.8,D,maj,na
nan,15.9,D,maj,na
nan,16,D,maj,na
nan,16.1,D,maj,na
nan,16.2,D,maj,na
nan,16.3,D,maj,na
nan,16.4,D,maj,na
nan,16.5,D,maj,na
nan,16.6,D,maj,na
nan,16.7,D,maj,na
nan,16.8,D,maj,na
nan,16.9,D,maj,na
nan,17,D,maj,na
nan,17.1,D,maj,na
nan,17.2,D,maj,na
nan,17.3,D,maj,na
nan,17.4,D,maj,na
nan,17.5,D,maj,na
nan,17.6,D,maj,na
nan,17.7,D,maj,na
nan,17.8,D,maj,na
nan,17.9,D,maj,na
nan,18,D,maj,na
nan,18.1,D,maj,na
nan,18.2,D,maj,na
nan,18.3,D,maj,na
nan,18.4,D,maj,na
nan,18.5,D,maj,na
nan,18.6,D,maj,na
nan,18.7,D,maj,na
nan,18.8,D,maj,na
nan,18.9,A,maj,maj7
nan,19,A,maj,maj7
nan,19.1,A,maj,maj7
nan,19.2,A,maj,maj7
nan,19.3,A,maj,maj7
nan,19.4,A,maj,maj7
nan,19.5,A,maj,maj7
nan,19.6,A,maj,maj7
nan,19.7,A,maj,maj7
nan,19.8,A,maj,maj7
orchestra_addon/CrossEra-1675_Mozart_Leopold_sinfonia_pastorale_in_g_major_presto.mp3,0,na,na,na
nan,0,G,maj,na
nan,0.1,G,maj,na
nan,0.2,G,maj,na
nan,0.3,G,maj,na
nan,0.4,G,maj,na
nan,0.5,G,maj,na
nan,0.6,G,maj,na
nan,0.7,D,maj,na
nan,0.8,D,maj,na
nan,0.9,D,maj,na
nan,1,D,maj,na
nan,1.1,D,maj,na
nan,1.2,D,maj,na
nan,1.3,D,maj,na
nan,1.4,D,maj,na
nan,1.5,D,maj,na
nan,1.6,D,maj,na
nan,1.7,D,maj,na
nan,1.8,D,maj,na
nan,1.9,D,maj,na
nan,2,D,maj,na
nan,2.1,D,maj,na
nan,2.2,D,maj,na
nan,2.3,D,maj,na
nan,2.4,D,maj,na
nan,2.5,D,maj,na
nan,2.6,D,maj,na
nan,2.7,D,maj,na
nan,2.8,D,maj,na
nan,2.9,D,maj,na
nan,3,D,maj,na
nan,3.1,D,maj,na
nan,3.2,D,maj,na
nan,3.3,D,maj,na
nan,3.4,D,maj,na
nan,3.5,D,maj,na
nan,3.6,D,maj,na
nan,3.7,D,maj,na
nan,3.8,D,maj,na
nan,3.9,D,maj,na
nan,4,D,maj,na
nan,4.1,D,maj,na
nan,4.2,D,maj,na
nan,4.3,D,maj,na
nan,4.4,D,maj,na
nan,4.5,D,maj,na
nan,4.6,D,maj,na
nan,4.7,D,maj,na
nan,4.8,D,maj,na
nan,4.9,D,maj,na
nan,5,D,maj,na
nan,5.1,D,maj,na
nan,5.2,D,maj,na
nan,5.3,D,maj,na
nan,5.4,D,maj,na
nan,5.5,D,maj,na
nan,5.6,D,maj,na
nan,5.7,D,maj,na
nan,5.8,D,maj,na
nan,5.9,D,maj,na
nan,6,D,maj,na
nan,6.1,D,maj,na
nan,6.2,D,maj,na
nan,6.3,D,maj,na
nan,6.4,D,maj,na
nan,6.5,D,maj,na
nan,6.6,D,maj,na
nan,6.7,D,maj,na
nan,6.8,D,maj,na
nan,6.9,D,maj,na
nan,7,D,maj,na
nan,7.1,D,maj,na
nan,7.2,D,maj,na
nan,7.3,D,maj,na
nan,7.4,D,maj,na
nan,7.5,D,maj,na
nan,7.6,D,maj,na
nan,7.7,D,maj,na
nan,7.8,D,maj,na
nan,7.9,D,maj,na
nan,8,D,maj,na
nan,8.1,D,maj,na
nan,8.2,D,maj,na
nan,8.3,D,maj,na
nan,8.4,D,maj,na
nan,8.5,D,maj,na
nan,8.6,D,maj,na
nan,8.7,D,maj,na
nan,8.8,D,maj,na
nan,8.9,D,maj,na
nan,9,D,maj,na
nan,9.1,D,maj,na
nan,9.2,D,maj,na
nan,9.3,D,maj,na
nan,9.4,D,maj,na
nan,9.5,D,maj,na
nan,9.6,D,maj,na
nan,9.7,D,maj,na
nan,9.8,D,maj,na
nan,9.9,D,maj,na
nan,10,D,maj,na
nan,10.1,D,maj,na
nan,10.2,D,maj,na
nan,10.3,D,maj,na
nan,10.4,D,maj,na
nan,10.5,D,maj,na
nan,10.6,D,maj,na
nan,10.7,D,maj,na
nan,10.8,D,maj,na
nan,10.9,D,maj,na
nan,11,D,maj,na
nan,11.1,D,maj,na
nan,11.2,D,maj,na
nan,11.3,D,maj,na
nan,11.4,D,maj,na
nan,11.5,D,maj,na
nan,11.6,D,maj,na
nan,11.7,D,maj,na
nan,11.8,D,maj,na
nan,11.9,D,maj,na
nan,12,D,maj,na
nan,12.1,D,maj,na
nan,12.2,D,maj,na
nan,12.3,D,maj,na
nan,12.4,D,maj,na
nan,12.5,D,maj,na
nan,12.6,D,maj,na
nan,12.7,D,maj,na
nan,12.8,D,maj,na
nan,12.9,D,maj,na
nan,13,D,maj,na
nan,13.1,D,maj,na
nan,13.2,D,maj,na
nan,13.3,D,maj,na
nan,13.4,D,maj,na
nan,13.5,D,maj,na
nan,13.6,D,maj,na
nan,13.7,D,maj,na
nan,13.8,D,maj,na
nan,13.9,D,maj,na
nan,14,D,maj,na
nan,14.1,D,maj,na
nan,14.2,D,maj,na
nan,14.3,D,maj,na
nan,14.4,D,maj,na
nan,14.5,D,maj,na
nan,14.6,D,maj,na
nan,14.7,D,maj,na
nan,14.8,D,maj,na
nan,14.9,D,maj,na
nan,15,D,maj,na
nan,15.1,D,maj,na
nan,15.2,D,maj,na
nan,15.3,D,maj,na
nan,15.4,D,maj,na
nan,15.5,D,maj,na
nan,15.6,D,maj,na
nan,15.7,D,maj,na
nan,15.8,D,maj,na
nan,15.9,D,maj,na
nan,16,D,maj,na
nan,16.1,D,maj,na
nan,16.2,D,maj,na
nan,16.3,D,maj,na
nan,16.4,D,maj,na
nan,16.5,D,maj,na
